name	batch01_QC01	batch01_QC02	batch01_QC03	batch01_C05	batch01_S07	batch01_C10	batch01_QC04	batch01_S01	batch01_C03	batch01_S05	batch01_C07	batch01_S06	batch01_QC05	batch01_C08	batch01_C06	batch01_S02	batch01_S09	batch01_QC06	batch01_S04	batch01_C04	batch01_S10	batch01_C09	batch01_QC07	batch02_C05	batch02_S03	batch02_S07	batch02_C01	batch02_C10	batch02_QC08	batch02_S01	batch02_C03	batch02_S05	batch02_C07	batch02_S06	batch02_QC09	batch02_C08	batch02_C06	batch02_S02	batch02_S09	batch02_C02	batch02_QC10	batch02_S04	batch02_S08	batch02_C04	batch02_S10	batch02_C09	batch02_QC11	batch03_C05	batch03_S03	batch03_S07	batch03_C01	batch03_C10	batch03_QC12	batch03_S01	batch03_C03	batch03_S05	batch03_C07	batch03_S06	batch03_QC13	batch03_C08	batch03_C06	batch03_S02	batch03_S09	batch03_C02	batch03_QC14	batch03_S04	batch03_S08	batch03_C04	batch03_S10	batch03_C09	batch03_QC15	batch04_C05	batch04_S03	batch04_S07	batch04_C01	batch04_QC16	batch04_S01	batch04_S05	batch04_C07	batch04_S06	batch04_QC17	batch04_C08	batch04_C06	batch04_S02	batch04_S09	batch04_C02	batch04_QC18	batch04_S08	batch04_C04	batch04_S10	batch04_QC19	batch05_QC20	batch05_S03	batch05_S07	batch05_C01	batch05_C10	batch05_QC21	batch05_S01	batch05_C03	batch05_C07	batch05_QC22	batch05_C06	batch05_C02	batch05_QC23	batch05_S04	batch05_S08	batch05_C04	batch05_QC24	batch06_QC25	batch06_S03	batch06_C10	batch06_QC26	batch06_S01	batch06_C03	batch06_S05	batch06_C07	batch06_S06	batch06_QC27	batch06_C08	batch06_C06	batch06_S02	batch06_C02	batch06_QC28	batch06_S04	batch06_S08	batch06_C04	batch06_C09	batch06_QC29	batch07_QC30	batch07_C05	batch07_S03	batch07_S07	batch07_C01	batch07_C10	batch07_QC31	batch07_C03	batch07_S05	batch07_C07	batch07_S06	batch07_QC32	batch07_C08	batch07_S02	batch07_S09	batch07_C02	batch07_QC33	batch07_S04	batch07_S08	batch07_S10	batch07_C09	batch07_QC34	batch08_C05	batch08_S03	batch08_S07	batch08_C01	batch08_C10	batch08_QC36	batch08_S01	batch08_C03	batch08_S05	batch08_C07	batch08_S06	batch08_QC37	batch08_C08	batch08_S02	batch08_S09	batch08_QC38	batch08_S04	batch08_S08	batch08_C04	batch08_S10	batch08_C09	batch08_QC39
196.11794	12638	15028	10970	8945.8	11238	9862.9	12093	10461	9405.5	12739	10895	14279	8017.9	15097	11397	10555	12438	7404.7	10157	8562.1	13838	18214	9364.1	9197.1	8625.2	4550.6	11787	9160.6	10344	10800	8621	11606	16004	11935	7141.8	13559	11189	8942.1	8876.4	6158.1	8572.6	8682.7	10058	11023	11987	20694	9317	14727	0	7824.6	10477	10873	9818.6	10354	11698	9678.4	11976	13493	6659.8	13131	11461	6246	10589	11379	6071.6	7682	8925.6	7320.8	9374.4	15530	12614	10308	6185	4757.3	13356	10655	9962.5	11726	14495	12138	9126	15711	12960	9543.4	10335	8573.3	8756.4	9871.7	9450.3	11455	12880	7682.4	6621.1	6006.9	14533	12106	9797.8	11493	4975.5	16883	10553	8651.7	0	4190	8972.2	8358.8	8660.9	7624.7	9990.7	8928.6	6951.2	8757.1	7733.2	7380.1	5049.2	8336.7	13570	4009.5	6982.4	9695.2	4058.5	4155.6	7440.4	5755.4	0	5967.7	11300	0	0	6804.7	5369.8	7271.1	0	11064	0	0	6139.9	9970.1	0	9805.6	5752.7	6525.1	0	0	7134.1	0	10996	5864.5	7209.8	0	10797	0	6055.2	0	7688.6	0	0	0	6276.6	11790	9873.6	6324.3	8728.4	7490.9	0	0	0	0	7922.3	6447.4	9057.8	11158
467.102	130280	128800	140750	112910	109230	111210	126180	109750	103520	117250	109010	124610	125860	129900	108200	102790	138970	123720	117150	123610	118360	134960	122570	99611	116340	109880	128490	109030	124890	102700	96066	107820	118980	118350	130250	106750	96237	106200	126050	116310	123730	112770	115120	120850	132730	130780	121220	105390	108810	98417	120980	101720	128040	100790	88590	100450	103050	120850	134580	123510	96069	103150	132820	110780	126030	115040	126210	122880	108340	130970	123970	107000	138580	104750	123190	126580	97143	104370	101530	115010	125460	139430	101720	116920	139530	109910	128780	122630	121240	127150	129900	138400	111280	97549	124510	105090	136360	113180	86193	98872	126870	84538	92093	111560	101240	110260	103060	144330	138050	101940	111760	104350	79760	81107	86957	92924	105580	110400	90224	86773	92739	94400	102610	109850	117380	93418	116710	104880	95448	88741	78035	70937	84176	75271	82832	62675	61758	71968	76890	73103	76538	63144	84382	68065	74405	67584	78445	85862	93821	81780	70428	78310	61182	83724	66870	75550	68552	65173	68948	73271	78362	87245	73674	69165	88014	82725	77024	80409	80472	78184	84548	80945
233.05061	87792	90604	82706	256590	63142	143120	84418	72631	47989	93297	101770	56453	85725	82266	59235	53526	47012	85900	53938	60310	85187	197070	81196	264730	72061	56133	41390	144830	81665	64374	47131	73425	83363	53037	81807	81000	61440	57501	51607	53480	84427	60210	54977	59160	74270	177180	80651	242200	78475	70085	51756	153350	77566	66520	41548	63877	97022	50065	81720	78876	59750	51956	58758	52827	73472	55136	58602	62432	70417	191130	87960	266510	68142	65224	46087	88950	64458	67459	103020	52158	86342	73309	62116	49525	50503	51746	87089	53025	61631	77216	84978	98192	80274	69862	46835	138070	92401	72607	49130	97779	86306	57349	53696	92333	58964	57856	51892	89244	76695	74871	151630	91889	54844	39208	71942	85387	59063	85998	84814	56581	53701	48026	83252	57645	52608	54192	209720	92416	85650	285490	72741	59656	44682	143880	88039	48921	59890	88002	48544	81444	78433	48032	52031	52235	81571	51553	50881	63288	187760	80251	211590	61779	52987	49954	125790	87163	63414	44034	56164	92117	45371	83764	70200	52406	46593	78187	51253	49425	57234	64381	176150	82721
229.16591	50912	43693	44904	0	28544	27361	38514	20176	24147	18314	25910	24413	40494	12848	20527	23579	7059	28371	15866	19001	0	15625	42410	0	26468	16058	68935	25863	36587	23779	24120	23166	30772	22642	46479	9311.5	23079	30446	0	14536	44381	20922	13204	25502	0	13747	42431	0	27961	22428	66134	25505	43131	20056	30255	16773	28646	39933	46891	19937	26464	36030	8496.2	16907	40077	22061	18510	23174	0	15968	36958	0	27843	20232	49888	39282	22723	28343	27085	18475	45942	9962.4	25943	31314	13393	20625	32299	14975	22666	0	35900	24366	19412	19576	52173	30243	26661	16338	26008	25179	16876	23426	13280	20819	18092	12702	12994	20114	17067	27916	18389	13599	16143	22321	13314	19131	18551	12091	13203	14895	20461	12505	20033	11686	13941	19486	8990.5	13672	26650	0	27867	17182	37022	16083	22349	25884	16651	30328	20610	20363	14055	26831	0	13857	21860	16670	10717	0	9443.5	25317	0	22316	13394	46274	18953	33959	15982	28239	17037	29298	20209	25209	15742	29818	0	31183	11964	9534.4	21299	0	20287	24134
268.1862	39577	33506	35779	46435	43851	39666	35846	51025	39535	38930	42692	51995	38837	53399	44609	44103	48292	35610	44530	43880	45142	48011	35849	46147	48654	59805	45031	48492	37281	54901	40792	42707	41688	46536	30963	41552	42291	40827	41211	44267	36896	42879	43551	44708	60249	47624	36202	38053	41626	43522	48289	37532	37344	53491	41971	60957	38634	46355	36062	35684	40511	48378	47999	42344	38794	40234	44285	51879	43067	41869	37031	41900	48374	49047	48217	34823	48402	41821	45221	49689	36288	87640	48190	52416	35405	52889	37782	45650	47567	56024	38196	40263	47397	45651	47058	39864	42543	51540	36740	32375	52748	48918	51245	50942	33278	50674	52963	51501	67510	45493	47184	53037	53334	46072	48729	46134	46188	55958	45571	51515	59341	50443	52079	46021	51200	54195	45265	46096	49874	48668	44014	53876	55870	54751	58062	45196	57547	48417	56120	53723	46114	46188	54524	40935	49630	41336	41497	58381	51889	48199	43109	71211	46454	43397	51477	49229	59167	50613	45528	42740	60347	47211	52917	52590	48300	53254	51834	53023	53613	47647	46671	47130
342.31152	63977	61785	54174	50212	104390	60935	63424	125390	67787	154480	60678	199480	67032	75678	108460	93341	215510	57269	131260	0	172430	51164	61698	42365	126140	182260	0	59805	68746	99309	56614	136610	69147	173830	53386	66280	106830	83448	251290	64847	57512	109250	260100	0	174590	52511	65123	51541	89027	125440	56041	72942	62408	135930	54959	168770	71493	111710	64645	49699	99213	77375	222580	53374	64731	102530	174200	0	145790	62304	58679	0	135620	141880	53585	59600	97984	148720	68837	193010	64685	120610	95285	99755	171900	52712	59087	225730	0	231570	59669	49532	147900	137870	53636	53158	60427	85976	52617	76280	65459	104370	47172	74333	125790	225780	0	64472	74646	78206	0	73204	125630	64635	147260	86436	174620	85529	55513	45954	43768	0	62103	150540	62501	61991	0	73511	104170	126130	254500	381120	157100	189190	120230	106410	364760	147760	393290	98629	134020	214480	557880	152170	123480	289130	580900	444760	114350	109140	112220	372550	333130	111520	187590	91675	310150	101850	356000	162390	406560	112570	137800	228530	484480	88601	379640	534700	84144	443960	93521	97785
461.14249	12924	13974	14285	17657	17435	21230	12710	18464	15114	14686	23179	11978	14478	12940	17732	21826	15236	12244	18515	12293	19068	19585	15208	18799	19720	18173	26289	20725	17122	16343	14735	15822	17213	10121	15139	14413	19783	21747	21268	19453	13939	19665	17972	20490	16121	19916	14492	19438	16495	20410	20255	23338	16926	16765	16808	16464	21613	13890	14584	22204	20127	24464	16637	21910	13901	17027	15457	18525	18161	17040	15227	14321	23855	14247	18398	14661	16499	19454	23630	11066	12068	12347	20380	22748	20433	20969	15452	15322	16877	20840	11961	20493	18654	15525	19761	26604	20695	22376	0	20198	21405	16425	20061	19484	16243	17123	9506.5	25992	21675	24656	27884	17753	8024	13398	15230	21708	13113	18968	19302	21836	25413	13807	18934	15769	21067	7359.8	15837	17196	16473	7804.9	22179	11876	19167	13062	17580	18542	17548	14809	13426	18048	21410	16793	7646.9	20422	19482	18870	14341	18860	21441	17494	9453.3	16502	17437	21588	20626	18424	18353	16582	15728	8337.1	13580	21335	17505	19035	22080	18359	21825	17266	18853	21769	20245	12014
446.04612	33835	37953	37974	71596	20200	47332	32025	28730	17019	37203	31179	17623	36216	43036	63869	15373	22393	38869	18993	22821	28356	46810	38145	67848	39023	25138	6992.7	39492	37403	28218	14353	35701	46317	16583	26740	45908	70492	14079	25636	36736	37402	17653	25509	20218	29172	42397	41362	69837	28760	21747	8904.9	42941	37667	29801	18021	32562	30800	17320	32495	50711	68997	15976	26331	41801	34877	16117	23795	18353	27237	53637	35052	59624	33248	18982	7069	35125	28190	35238	39633	20862	31886	57806	63037	18085	21745	38156	32285	26215	19137	32149	32464	29105	34124	24672	6635	39366	33043	23546	19112	57910	33063	71451	30752	32139	16622	28097	19303	32368	26795	21638	26513	26103	32547	23982	42402	42961	23722	31358	48486	32923	8650.8	24711	30729	19069	0	22561	47886	34532	61273	165290	56722	34533	15899	76492	63142	28524	46251	50889	35106	54787	69887	24831	41305	62552	64428	24830	41776	40635	74367	60596	104290	50939	32247	17935	74106	55205	45012	25550	48528	60163	29453	63734	73541	24167	35893	53286	32856	44722	31587	41209	69529	53311
243.053	37432	33430	37458	41722	27631	34612	34609	28643	30369	28509	56481	29041	33360	42807	32568	24551	33049	35006	28454	21285	27907	49491	38719	43416	28427	27850	38057	37152	35639	32835	29368	29793	64127	35334	37640	44614	30424	26699	34650	24629	33478	31098	33704	29220	30160	58437	31722	34837	29231	32847	41265	34922	36336	29191	28981	25587	55728	40365	35153	52316	34045	25268	18213	29115	37201	33510	37146	29713	33134	48863	39511	37567	25442	31604	36490	32897	32554	28991	58759	32344	35911	42267	31080	22495	30063	25511	32798	37294	26464	31130	33671	35408	27922	26914	36064	38477	35633	34341	35313	56098	34149	29540	23070	29970	40859	38403	24854	34323	33903	32791	45347	31099	30595	33995	35157	60623	30497	36741	55737	36181	32045	25431	32315	33436	46965	29103	56910	33729	31538	31326	27853	27219	33068	41589	30296	33149	31187	55078	33332	38969	45309	19664	29222	30841	32039	29374	32989	27990	51564	33584	35470	27969	26884	43225	33360	31755	31409	35042	31677	63286	27892	33902	46241	21952	28496	31232	26839	32974	27975	30337	49629	29851
389.10425	12765	12247	12515	27962	9642.8	14227	10193	11609	7460.5	8333.7	9823.6	11692	12577	3887.7	9287	5829.4	11304	10830	9152.4	15453	9781.1	23936	9645.7	29318	5996.4	14245	12162	12335	11157	6510.3	9085.2	4537.5	14638	7548.5	10414	5102.4	8095.4	3686.7	17262	9054.6	9938	5252.9	18000	13802	6690.5	27496	15035	27303	8908.5	11597	13397	16287	13817	9927.5	0	5727.7	10431	8232.4	14232	3966.2	10517	5682.5	13485	5784.1	11678	10079	11180	15029	7168.6	25041	9740.7	25514	10606	15361	12706	12205	8529.9	6955.4	10953	6145.6	11585	0	4094.4	5944.5	12923	8461.9	14662	12686	11959	15882	12196	16131	9763.3	13508	14428	11778	13629	11776	5546.2	11241	14980	9235.5	8310.2	14242	12650	17555	14483	12573	14923	8544.1	17017	10760	11277	6589.2	3805.6	10792	11853	15786	3300.5	8653.5	6257.9	5262.8	13904	12545	15959	10582	30317	17197	11145	33315	8288.6	13089	9894.6	19612	11660	5691	5807.5	7810.2	5954.1	10851	0	4937.4	13754	8875.7	11642	11549	13904	6117.3	28243	14405	25279	8759.9	9756.7	12687	18059	10436	10084	4884	0	8836.9	9738.1	7115.5	4516.4	8134.4	16748	11510	8708.8	13982	11791	11407	24147	10429
189.00092	25087	25294	35297	34462	27155	21213	30383	24666	33612	28157	29384	23766	28193	25861	27341	26015	31535	28385	27558	25668	31834	29744	38064	35688	29047	17888	22091	20468	30396	31010	32670	25692	17886	26738	31700	23478	28560	27566	20918	21442	33590	24398	23898	26770	27362	26116	29864	30679	22416	28108	20343	19916	25930	27734	31346	28022	30483	32090	25327	24851	27487	27145	27245	30533	32883	24615	25309	29746	19763	31962	30234	38016	26898	30901	25484	30236	29825	25007	32092	24778	23842	34604	22309	28554	33003	29636	22617	24751	30100	24660	33727	27884	27768	26540	21168	20645	22036	23683	28953	28210	31291	23670	30990	27784	23506	24073	24159	28248	29711	23313	14872	25232	25245	32465	28969	26821	24405	30730	27428	23551	26188	31039	24770	19388	22101	27293	33270	29287	13627	16474	0	9036.3	9364	9682.1	15691	13824	6883	11538	12619	13870	7976.4	12862	13493	15838	11965	11442	12615	13631	12168	10602	17136	12114	9555.8	14038	6774.2	11083	10074	12913	5668.6	13514	10975	8372.3	9776	14430	9833.6	14011	7529.3	8976.6	15131	12712	8477.9	13547
222.05142	13446	15541	14375	15232	11820	13992	15548	12564	12898	16760	11496	18116	12000	14882	11195	16378	12117	15594	11651	16514	11765	15363	13094	16202	12977	8763.4	12812	14184	12953	10302	12567	10944	11506	12926	10991	14020	14452	15233	11771	12752	12896	12718	12900	12716	7948.9	15888	12414	14381	13348	9708.8	12084	15085	13084	11643	14071	10712	13818	12241	12666	15118	14113	13030	18649	15314	12564	13508	11097	6051.6	13122	11104	12582	15183	13243	10814	10607	13069	10533	13935	10586	17941	9996.3	12395	9272.8	12637	14128	12467	14038	12554	12433	13667	14660	15934	13427	12097	12318	11198	16558	15288	12556	17128	15091	13253	12694	19094	13463	12924	11589	14353	12468	11941	14173	16393	13694	10463	9381.8	13390	19917	16009	15342	11753	14876	12692	15634	9902	11404	12145	16398	12996	12286	20329	0	8302.3	0	11949	12335	10586	11672	12569	14700	9918.4	15047	12285	13046	13359	13770	10493	10651	10363	13025	12491	16041	0	10635	9027.8	6732.7	13858	9120.6	6755.6	0	11863	13147	12864	16993	15756	16672	6944.7	11026	6882.1	10121	15200	16196	13531
382.11942	9757.7	10385	10624	16716	3962	15969	6258.1	0	6589.3	6735.9	16533	0	9053.2	11267	11656	11697	0	11365	9529.8	10077	4741.1	17767	9758.5	17982	10210	4810.5	11605	14078	9051.3	8359.9	9031.1	6560	12149	0	10214	10607	15888	9636.3	0	10089	9898.9	6395.6	9037.7	11611	5760.4	18894	9486.4	17789	11706	6706.7	7840.4	16010	12067	7373.9	8113.8	7435	15980	0	5842.7	13318	14909	10123	0	10929	10361	6089.1	9375.5	10026	7970.1	19084	9586.4	16725	7537.8	8105.1	4641	9346.7	4497.7	7933.2	13504	5426.8	8140.1	8901.3	14778	7902.7	0	9911.5	10354	6463.9	8888.1	7464.9	11758	10879	4448.7	6607.7	6547.1	12978	11036	8710.9	15216	18009	12486	13626	14207	11687	8878.6	8704.1	8122.4	12178	9032	9892	23404	12280	6537.9	11437	8216.9	12248	5960.9	11041	12698	17537	8232.7	10065	13238	7683.4	19640	9515.3	24815	10593	11542	19575	12352	9000.6	8436.2	16873	8929.4	11460	10571	13608	5384.7	11534	13914	12456	0	11086	11897	8913.5	7304.2	5034.9	21187	11355	9302.4	5322.9	5166.2	8258.6	15458	13334	4001.5	5810.5	10328	11393	0	12606	13123	9031.3	0	7205.6	10349	8885.9	11617	0	18571	11015
208.01361	20537	18637	20900	23044	19276	22316	20551	15585	21056	21710	30102	19736	17878	72453	31023	19967	15807	18726	14625	15788	22605	24989	16949	27400	15111	19475	25360	24738	25132	20997	23239	13104	30903	16899	22900	68309	26649	18964	18478	24720	22861	15348	18683	17459	19840	25054	19745	26548	10895	21378	25747	28281	23688	16515	24211	15851	28812	19390	23355	75981	28148	24400	18184	23881	20547	19547	19501	17733	18697	23824	21600	24091	19472	18582	24697	19745	22438	18579	31765	16257	26573	62546	29094	18985	15031	23135	18809	19484	19514	22956	21406	20109	16473	20633	21514	28078	21983	15267	26302	36376	27097	28083	27586	20369	19203	16824	13808	23754	24262	18219	30570	19459	16753	22331	19036	30714	13697	22558	73546	38933	24172	23731	23033	16249	18953	13296	30323	18715	22250	22307	18962	22078	17383	19866	20276	28143	18642	30378	13694	19706	70566	9173	11662	28725	23969	14080	16899	16393	24577	19449	23498	15120	19226	22203	21198	20614	18088	23341	19086	28700	16211	20371	65358	20047	24392	22374	16355	16505	16078	19510	26003	22893
410.0569	61635	58067	57878	60900	53819	46031	51103	56182	52415	65872	48506	53338	53904	57784	56928	46216	50446	48068	47642	49400	51001	46187	47457	47716	48421	52664	51194	49031	45614	45911	47980	61560	58003	51753	55696	52314	50298	47232	55405	65561	48412	47972	55600	51729	52083	52018	53941	53330	58535	49414	51201	56086	62321	53242	49114	52790	50819	54702	56994	60041	60949	50816	60319	60593	54328	54193	57597	52293	54064	47968	48195	48625	53172	48457	50624	48942	48432	55454	47285	49382	42798	48233	48612	44426	48994	44246	47467	50657	43378	57283	46375	54469	41967	45672	47318	42018	60155	51244	41166	42932	50214	40071	49074	52388	48383	52087	39799	818840	258160	94756	74961	61564	59568	49074	62524	52891	65228	70170	53278	57327	55775	56240	54526	54121	60816	46518	57389	56090	54772	53225	48643	43720	44935	49449	45391	42592	29835	40471	36385	41622	40177	34509	37500	45303	48117	50337	60564	61460	55733	52754	44192	36083	36265	38163	35825	38125	38127	36188	41720	36672	39953	42825	38166	37494	42213	39971	37203	42594	37980	38662	35223	40195
393.02428	13562	0	10246	0	26283	0	16362	39964	21731	31135	0	22561	10588	8790	18303	23910	34687	13712	24978	0	34615	0	17393	0	30732	30129	11460	0	15811	28852	17512	38141	0	24184	8409.8	7080.5	19562	27764	47933	17013	0	21553	28743	0	29514	0	16768	0	23991	27964	11278	0	14788	33809	15902	30350	0	29303	14616	20241	15973	25995	30598	15630	16770	26721	33264	4928.6	43419	11092	16520	0	24243	22663	14163	10628	36630	35730	6169.6	34355	13453	7360.8	0	24177	32165	14457	14439	32898	0	45704	9923.8	21287	29204	28541	17115	0	21915	43742	20066	10516	23599	23997	14227	23678	25366	37100	5941.9	20817	20128	26974	0	20447	43599	22926	39764	8401.4	32968	21587	12537	14710	26704	15946	24697	30797	18453	0	0	16689	28722	0	32797	40650	18885	0	31743	21497	38763	0	31275	30637	0	32780	45283	22153	28075	31984	38088	42337	19462	26954	0	28731	35583	16831	0	27460	44718	19647	37330	0	41086	26042	8045.4	30273	42162	27751	34862	35445	7950.3	37404	0	27380
248.82847	11529	11509	11055	13864	0	6243.4	11583	6644.6	15058	0	0	0	7332.8	11521	7894.9	6624.1	0	9119.8	8120.4	14547	0	12798	10976	12429	9133.6	8093.9	10233	7567.2	12384	12449	16440	0	15386	0	10834	10192	13485	8441.1	0	17436	8636.6	4558.2	0	15326	6685.9	14598	14101	12734	7976.3	7260.3	15766	0	14907	9715.6	15307	8676.6	10901	6795.8	12303	14756	11937	10742	0	12880	12592	11997	9600.4	13823	8764.6	13069	12185	9033.5	9879	8931.8	14698	8254.6	6741.8	6725.4	12331	6657.4	6867.6	0	9086.5	7332.7	0	15019	11247	6762.7	14279	6765.9	13189	14041	9869.2	5520.4	16342	0	10447	5621.7	14373	11803	14163	12555	13660	7915.1	16488	8194.2	17454	13695	14222	10126	9680.3	11151	0	13609	6910.9	18382	0	7375.4	14600	16808	7524.1	20615	17048	16931	0	9592.3	14425	15970	14141	12875	0	0	14766	8216.9	13256	15418	0	15786	0	14417	12262	9379.3	0	18263	14298	0	0	0	0	7363.1	9125.7	0	6892.7	17262	7877.4	9780.3	0	16749	9031.9	13704	0	14392	14344	9012.9	0	14631	0	0	17167	0	18414	13558
474.91817	14888	16343	17523	40130	11165	21150	16640	6873.6	18335	9618	23110	0	16225	12079	16163	11450	3369.7	15692	13062	23359	5015.7	28166	17845	33391	10460	10513	22294	19245	15628	8311.9	15612	10871	27153	0	17725	11583	20149	12958	3526.2	15167	11037	11782	4155.5	18955	5858.5	28098	18186	35921	7392.4	12518	20833	24119	14857	9012.5	17002	9700	21562	5025.4	16695	15532	15772	13120	0	11985	20024	16748	6146.6	19780	8677.2	30144	14830	31480	6819.6	6587.8	19084	11147	8116.9	9062.4	24455	5085.9	18341	7644.7	17417	12147	4334.1	14073	13353	9545.8	20026	5683.7	14963	16432	8409.4	11974	22402	25245	16398	7767.9	19783	29040	18051	18629	14845	17465	18759	9612.2	18999	17380	16661	10435	23032	17526	6468.7	15351	11433	37741	3184.9	16511	15321	18681	11291	18164	18809	19227	7876.6	16877	31561	16721	27628	57398	19104	19434	30019	31690	28547	25113	16829	39601	8730.8	26222	19307	23767	0	29720	28266	25531	16673	13280	44535	26520	51351	13458	16781	40252	31900	27048	10486	27190	14027	31724	4017.3	24921	21386	20873	6922.1	24997	26760	18007	29431	10576	45678	25902
189.01599	106290	111200	113430	306020	24703	129240	108770	60147	71280	24264	198920	14900	108660	108120	80572	33480	29126	98508	36716	97684	63499	422710	119820	338520	40574	27484	104940	172760	117790	49600	72272	25455	237180	19718	113560	89478	115980	44488	27146	161590	112630	32598	38818	82717	60546	265500	112960	389120	22630	27935	127070	199070	120810	35270	86635	20200	231490	16341	110360	113620	113600	40330	53217	133270	131950	33061	44254	161480	62686	424920	121640	322300	38564	23509	123780	107670	49734	27650	253170	23248	118430	79158	102920	32168	22770	127540	112710	36945	103650	41595	107000	123170	49213	34129	116030	190000	134320	54151	132660	305250	129780	85901	150780	126440	43430	48700	94781	130890	143240	52527	214120	116620	50745	92815	31074	325590	38286	141220	125650	104680	50540	191410	138540	35999	62377	85546	386340	143680	44796	178860	21772	20366	47051	62994	51845	37802	13527	130160	17646	51537	45044	15396	22171	81528	47813	10177	21899	26444	184730	52975	123840	13340	11583	60634	60852	51719	24880	36988	11242	99398	9174.9	44777	44945	17777	9014.9	48533	12190	18203	44651	18580	195970	46796
382.28018	18465	20646	20123	61292	77589	74178	23514	65395	41269	47132	66948	69079	21380	72665	61938	59689	92348	28845	66462	44159	75620	59363	26482	51434	65002	61504	63623	68911	24356	83703	55345	51047	33703	77779	26326	58826	54929	65540	28253	35205	25418	62975	46812	58549	90823	48351	10381	44902	54782	53635	49415	42167	17087	68440	51648	90064	47756	94063	19425	38532	51197	51910	44280	44728	20270	43594	57074	67803	26868	49072	22457	74139	39964	66773	67685	19540	63943	31606	47941	61413	18636	101340	68282	55953	51758	70022	13552	48321	64619	41711	21740	16161	40691	45838	41616	54779	12204	31386	43184	31388	19222	71398	45608	16386	29784	40150	52016	14624	27131	43059	30765	27108	88653	101070	59282	59645	52833	25254	63384	46893	45450	67043	20986	36570	26260	124670	51909	22397	30977	54160	65228	62169	67025	60181	28202	51048	84517	78029	99454	32022	60155	82831	78563	76319	28590	58035	56605	81456	63069	34236	94729	131630	79816	61013	76595	35375	76505	72453	93241	72422	109360	23491	84865	94982	60772	34589	58869	67941	88178	46538	88250	35353
298.09685	40846	37768	41025	38203	44237	31387	32923	34932	48703	39906	66143	74635	37618	72193	49940	41454	67941	37051	26852	31051	29913	43125	35239	41000	24788	43840	36852	28864	36464	31834	49686	29703	62895	69838	39904	107570	49266	37173	93110	48856	45443	30455	48567	74666	25583	51476	37335	47158	35376	45292	43885	48779	42098	40862	71863	25676	69717	68291	42708	155410	60966	46976	49658	43488	36250	28026	36213	0	31485	30531	37804	38049	33617	60044	34183	49775	31907	46519	62728	56742	41947	89351	48294	47562	82998	50681	45543	47492	39587	40985	38117	39110	0	34269	40898	0	41419	37143	40108	68462	37991	60314	45156	38379	36289	48491	26864	44098	36563	38812	22751	37000	32129	43882	32766	55944	48430	47356	103410	67570	26242	27162	41791	24203	22790	19518	45713	47508	31191	42449	41810	44818	38601	28857	25336	61964	63762	41142	54629	41305	131830	34971	35560	45277	44260	29751	40051	36027	35283	36704	60808	31035	69150	37294	25223	36831	31205	55537	43519	55920	33502	49150	115940	36140	67260	41248	30284	42983	45477	0	26124	41907
190.11863	36060	37194	32663	20058	40719	14485	30688	43063	10762	99800	11031	72300	38158	11081	29050	47402	38052	34048	50081	21176	69064	18421	31316	18074	65246	52244	10863	10786	33464	40369	10795	80435	12462	68961	37233	12439	28096	39549	46165	13634	38281	44806	30541	17872	71128	16612	38785	20925	54753	48808	12129	14361	32631	45984	13175	79427	7528.6	50966	35257	9120.8	27814	42230	46747	9888.5	33255	43534	25268	19653	71969	19691	37081	19251	66877	41271	14354	30218	39953	84679	10352	65025	34159	13217	28495	51557	46443	12313	38279	29214	19346	76508	36446	32495	60355	49055	13038	12172	36473	42472	13073	12305	37603	30313	13827	41980	56752	33924	19559	33331	33603	54276	12135	32836	47750	12905	90013	10897	73170	43076	8701.2	25701	36359	10593	32075	57905	13423	20237	23233	42581	24420	22860	44364	36081	6138.2	7847.9	23800	0	53588	8150.2	46437	23463	0	33769	31901	11619	25496	32142	20426	48125	15087	25885	15235	43917	37767	12995	11102	24628	33411	8327.4	55776	12128	41187	27614	5881.9	36871	34268	23254	39227	22057	15734	55822	10651	24845
372.1992	15638	23000	8497.2	7310.1	20495	7939.5	18619	42382	43058	45625	0	17408	13139	23596	24146	18878	36032	12441	27377	44925	38306	27872	15567	16388	50456	35100	0	0	15264	18771	32663	33979	45429	40786	6947.3	37656	35589	39117	34848	20792	9501.5	13355	15622	0	37504	43354	14821	16055	24398	22599	17634	18226	13030	21223	14235	30188	15192	14874	7738.4	21154	24143	13310	19006	0	15022	26451	22753	44282	32833	40843	14718	0	33489	22881	37438	4590.5	36760	27757	19496	51845	11232	24037	24423	14094	17029	10397	9849.4	24108	28851	38017	15706	24594	52023	25516	56740	6909.4	12985	53184	30259	20218	16434	11693	2759.2	28606	17295	17301	56543	12324	28955	40777	31016	15866	39542	32412	42678	41926	45021	23298	55634	38171	62234	25527	23120	54269	53224	44545	28879	21387	28514	25337	25698	56917	25551	26483	25888	23210	38444	45386	55363	20011	0	53666	33839	17428	20926	29422	33513	47416	39789	17433	29848	50796	34863	40937	45174	19402	43824	21032	40668	19118	70530	15408	26875	29393	41535	21600	31755	28135	34273	32693	45983	14867
